t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
49,33.19934496911021,21.178629012021954,33.872817207756185,21.569524294847888,15.234063961218226,14.608014091061316,12.715255692048999,0.6123,0.38770000000000004,0.6734722386459762,0.39089528282593333,0.6950830121410688,0.48306601801305976,0.49153412006157005,0.310553916748607
50,33.872817207756185,21.569524294847888,34.55064056253319,21.956979527714395,15.560305269984871,14.879103714638116,12.995631135241343,0.6153,0.38470000000000004,0.6778233547770053,0.38745523286650757,0.6952472541410301,0.48439164571956683,0.496002063451122,0.30916217540421365
51,34.55064056253319,21.956979527714395,35.23033298224778,22.337138799775147,15.775131040303696,15.144636229655536,13.288410590303844,0.6204,0.37960000000000005,0.6796924197145928,0.3801592720607521,0.6952424016582387,0.48495925747863455,0.49649077203015335,0.3021290427433772
52,35.23033298224778,22.337138799775147,35.9011391621881,22.72400010775529,16.016235067536172,15.48555644396474,13.439738723644147,0.6132,0.38680000000000003,0.6708061799403224,0.38686130798014584,0.6956431102070896,0.4826578523020701,0.482086406743941,0.3065764023210832
53,35.9011391621881,22.72400010775529,36.57022089723098,23.11709251213337,16.392480534438253,15.803138651361717,13.631836217916469,0.6074,0.39259999999999995,0.6690817350428824,0.3930924043780812,0.6966668937604071,0.48526005062441574,0.47156153050672184,0.30691454664057405
54,36.57022089723098,23.11709251213337,37.249988069109044,23.498849398076853,16.717071024223365,16.024645031218032,14.000232387071106,0.6174,0.38260000000000005,0.6797671718780645,0.3817568859434822,0.6968743412351531,0.48695101577236055,0.48522669383596534,0.2971682581494896
55,37.249988069109044,23.498849398076853,37.928836460128025,23.888602482832585,17.130076582077255,16.351964168210174,14.177300538905477,0.612,0.388,0.6788483910189809,0.3897530847557319,0.6971144275172525,0.48580966935540837,0.47830632514375326,0.3051506316812439
56,37.928836460128025,23.888602482832585,38.60537700059444,24.27872707079065,17.381348245190658,16.656732429658586,14.40016824733876,0.6133,0.38670000000000004,0.6765405404664095,0.39012458795806687,0.6984561675991643,0.4863442919807422,0.486340206185567,0.3062091503267974
57,38.60537700059444,24.27872707079065,39.28867366768262,24.659485134953172,17.65879444741096,16.896501851560956,14.74082280839242,0.6207,0.37929999999999997,0.6832966670881863,0.3807580641625223,0.6980854738227285,0.4876645605291218,0.4820274114300491,0.2918636882439263
58,39.28867366768262,24.659485134953172,39.9771391559569,25.03606983598134,17.99609888544805,17.161282901226684,15.036734000498084,0.6248,0.3752,0.6884654882742745,0.376584701028168,0.6977433609944353,0.4868869057386212,0.4922225151595043,0.2941839858224585
59,39.9771391559569,25.03606983598134,40.663026249800915,25.41806316464049,18.360343391214816,17.484683386913073,15.223475714062317,0.618,0.382,0.6858870938440128,0.3819933286591509,0.6983375112715745,0.48556704572309456,0.48054371002132196,0.29945582586427655
60,40.663026249800915,25.41806316464049,41.357396831148016,25.792610699616368,18.689988231872988,17.730133426620018,15.559668783280175,0.6284,0.37160000000000004,0.6943705813471023,0.3745475349758787,0.6993940695003664,0.4884027524501436,0.500261780104712,0.2923948220064725
61,41.357396831148016,25.792610699616368,42.04772803570326,26.17338636545023,19.024310699834263,18.0659737636238,15.725651239069569,0.6237,0.37629999999999997,0.690331204555245,0.3807756658338625,0.6990668546680434,0.48758920398055317,0.4943487621097955,0.29980903882877147
62,42.04772803570326,26.17338636545023,42.74003515039622,26.55220847858186,19.315901918487917,18.35314992537698,15.98511799577203,0.6283,0.37170000000000003,0.6923071146929612,0.37882211313162845,0.6997141611937472,0.49004507790906243,0.4945522189742227,0.291005291005291
63,42.74003515039622,26.55220847858186,43.423817776207095,26.937452525740827,19.57348190903103,18.701643177571874,16.129470275412167,0.6191,0.3809,0.6837826258108788,0.3852440471589659,0.6990478593872402,0.4917088184644562,0.49313962873284906,0.3063823014483527
64,43.423817776207095,26.937452525740827,44.116753073165135,27.31758787768978,20.005553754967575,18.946412593280762,16.46581626231162,0.6222,0.3778,0.6929352969580441,0.3801353519489495,0.7007140097395455,0.49111390210287004,0.4835914938304017,0.29252140203521243
65,44.116753073165135,27.31758787768978,44.798756742278385,27.701983508636406,20.128269770943515,19.29937731592693,16.60305662265084,0.6183,0.38170000000000004,0.6820036691132486,0.38439563094662815,0.7007307076278756,0.48968582550849554,0.4857067231339333,0.30118932819029254
66,44.798756742278385,27.701983508636406,45.485868888119356,28.08124396253684,20.45512414335763,19.555570969074324,16.915583315245414,0.6222,0.3778,0.6871121458409718,0.37926045390043356,0.701309473717264,0.4913235417319341,0.48755567199371236,0.29467895843441694
67,45.485868888119356,28.08124396253684,46.167565825668234,28.465279675285554,20.739379045002956,19.889254193273654,17.083965473130412,0.6152,0.38480000000000003,0.6816969375488814,0.3840357127487152,0.7013913163741424,0.49077246826702925,0.4820010587612493,0.30392156862745096
68,46.167565825668234,28.465279675285554,46.84991027734138,28.849266486533345,21.023400455648844,20.18692543414039,17.318362243722458,0.6193,0.38070000000000004,0.6823444516731427,0.38398681124779216,0.7028874911491189,0.4909953386863861,0.48544698544698545,0.29697659297789336
69,46.84991027734138,28.849266486533345,47.53398489718951,29.233456016188256,21.384607550265763,20.476461753854764,17.568354047391708,0.6191,0.3809,0.6840746198481362,0.384189529654911,0.7020851106763171,0.49230309721567916,0.48883635408458104,0.3008235104149847
70,47.53398489718951,29.233456016188256,48.21721975444235,29.617451529212843,21.68117331531203,20.77243403782493,17.80791633652075,0.6173,0.38270000000000004,0.683234857252838,0.3839955130245859,0.7021575374457587,0.49170200839175676,0.4854292465213967,0.3015667905023421
71,48.21721975444235,29.617451529212843,48.89950141510277,30.000197844756087,21.916585667264673,21.06807537282474,18.047287979520075,0.6188,0.3812,0.6822816606604227,0.3827463155432437,0.703104898527626,0.4918209353294353,0.48706558662137445,0.29953021221448245
72,48.89950141510277,30.000197844756087,49.58899716641428,30.37825705039536,22.28981268041434,21.318363184406206,18.370495388786473,0.6252,0.3748,0.6894957513115149,0.3780592056392696,0.7034529412241493,0.49274721202884636,0.49081846799580275,0.2920168067226891
73,49.58899716641428,30.37825705039536,50.2792099666008,30.755555910507418,22.61760007177552,21.606983658694777,18.6248296583516,0.6234,0.37660000000000005,0.6902128001865213,0.37729886011205926,0.7030410536866896,0.4920328828203483,0.48959445037353255,0.29638515674984006
74,50.2792099666008,30.755555910507418,50.96794148694589,31.13135720749095,22.835228951014354,21.90414320895624,18.862994581356766,0.6242,0.3758,0.6887315203450837,0.3758012969835304,0.7034860890946578,0.49289082578830584,0.4875199150292087,0.2932306705165223
75,50.96794148694589,31.13135720749095,51.654603151346244,31.506440689177186,23.07682127899053,22.20331599188979,19.09514923991854,0.6231,0.3769,0.6866616644003539,0.37508348168623434,0.7036688492989164,0.49300567239514426,0.48536455561468866,0.29397628965075295
76,51.654603151346244,31.506440689177186,52.337785087277936,31.889350009225353,23.455932559795478,22.552534962258715,19.23076561743743,0.6185,0.38149999999999995,0.6831819359316958,0.38290932004816713,0.7043255650445147,0.49300750972181695,0.4873971875829132,0.30219868399935806
77,52.337785087277936,31.889350009225353,53.03280299309271,32.26269198964178,23.89222337776728,22.753312541430972,19.650196303171672,0.6244,0.37560000000000004,0.6950179058147731,0.3733419804164256,0.7050320463729829,0.4942130814999295,0.49750982961992135,0.2973322554567502
78,53.03280299309271,32.26269198964178,53.71736000071531,32.64277819997114,24.024122804081262,23.130160556548603,19.73740503342518,0.6225,0.37749999999999995,0.6845570076226001,0.3800862103293575,0.704878414466966,0.49381984060755824,0.4909478168264111,0.2983664317745035
79,53.71736000071531,32.64277819997114,54.40738934820949,33.01642153608532,24.336787791397267,23.370891418365375,20.079957462018132,0.6257,0.37429999999999997,0.6900293474941853,0.37364333611417794,0.7049952539694192,0.4951047455766309,0.49748344370860925,0.29654618473895583
